page,time_in_video,mode,font_size,color,send_time,danmu_pool,user_hash,danmu_id,content
1,15.858,1,25,16777215,1757133436,0,27a875d3,1929734147615125760,把自己教育失败归结为游戏
1,185.678,1,25,16777215,1757133315,0,8d081a6d,1929733134363088128,感谢甲方大大保护视频。
1,11.421,1,25,16777215,1757130170,0,8eab6931,1929706747325783552,我还以为是禁烟的呢
1,3.196,5,25,16707842,1757079258,0,ec67ee31,1929279666138125056,林则徐：请输入文本
1,64.97,1,25,16777215,1757046828,0,533f2b68,1929007621692669952,基本都是因为这些家长自己无能，迫害完自己孩子，现在又想迫害所有人。
1,241.498,1,25,16777215,1757046000,0,12117d5e,1929000679960010240,他们甚至懒得知道孩子玩的什么游戏
1,2.99,1,25,16777215,1757031775,0,ed9d8f95,1928881352313964288,这是门生意
1,321.352,1,25,16777215,1757016802,0,d71c5b58,1928755746549027328,逼你生了？
1,411.398,1,25,16777215,1757009404,0,29dad792,1928693686611490048,这些孩子想到自毁这一招，真的怪家长，因为这些教育上无能的家长无时无刻的透露一个消息，我吃苦是为了让你以后有能力赚钱还我债
1,95.656,5,25,16777215,1756994861,0,685a1b99,1928571693040449792,夺少？
1,20.78,5,25,38979,1756982586,0,69bb4423,1928468720343890432,这是自己染上了精神鸦片
1,15.395,5,25,16777215,1756963641,0,5bf32d4,1928309798877665536,打游戏费不了这么多钱
1,344.515,1,25,16777215,1756959185,0,30c1c45f,1928272418611254784,这个真得受着
1,34.147,1,25,16777215,1756955627,0,ffa10aa9,1928242573814835712,听懂了
1,21.1,1,25,15138834,1756938914,0,a75ea7c7,1928102378524523776,自我感动，不帮助儿子，反而出去丢儿子的面子
1,62.88,1,25,16777215,1756901342,0,f0e89cbe,1927787202390507520,关闭麻将馆doge
1,316.97,1,25,16777215,1756884399,0,dc14d706,1927645073047509760,身边真的很多这样的家长
1,238.214,1,25,16777215,1756878816,0,bdd37329,1927598237435507200,这种不愿意接受正常教育还望子成龙的心态好可怕
1,337.543,5,25,16777215,1756874450,0,d6f47af9,1927561617387044864,这就是打野在后期的实力
1,19.182,5,25,15772458,1756869642,0,e081f98d,1927521284347309568,游戏是娱乐 类似老一代的象棋 围棋
1,44.626,1,25,38979,1756832925,0,5fe5e0bf,1927213277873057024,儿子:请输入文本
1,457.725,1,25,16777215,1756806155,0,c387d841,1926988712278192128,也许就是单纯的不愿发现自己的错误
1,2.196,1,25,16777215,1756804243,0,590a471c,1926972677210667520,在深圳TX大楼不远处，深大对面街道看到过，还以为是来找TX麻烦的
1,488.133,1,25,16777215,1759486492,0,a6a4a82c,1949473005868949760,其实是对的，孩子会变成这样一半家庭一半自己的问题，有的人就是不想改，哪怕父母再温柔像办法都没办法
1,533.546,1,25,16777215,1759397218,0,433ba32a,1948724126478884352,00后就很少会这样了
1,429.635,1,25,16777215,1759337539,0,3ec64365,1948223502667256064,那我妈是剑桥博士天天喊网络游戏是精神鸦片该如何破解？
1,442.523,1,25,16777215,1759324611,0,77933969,1948115057065991168,学校也有责任义务开设心理中心疏导高压下的学生
1,2.463,1,25,16777215,1759317696,0,4168452d,1948057042241869312,自己无能管不好孩子，怪游戏？
1,39.964,1,25,16777215,1759313150,0,a70b1ee4,1948018908300881408,林則徐:為我花生
1,81.444,1,25,16777215,1759310866,0,408573b7,1947999753459787008,steam：好，他说的网络游戏。腾讯：他没说手游哦
1,546.295,1,25,16777215,1759300502,0,2ecbff76,1947912809791139584,家长永远刷不到系列视频doge
1,221.983,1,25,16777215,1759288005,0,c8452aca,1947807980435825408,马云：隔壁马化腾的事怎么赖到我头上了
1,127.209,1,25,16777215,1759285640,0,66de417d,1947788138550914560,UP接广估计是避免阿B下架视频
1,18.16,1,25,16777215,1759276110,0,e538ce6d,1947708201567407104,有着精力好好陪孩子不好么
1,59.891,1,25,16777215,1759229780,0,4a39c0c5,1947319556091897856,嘴型都对不上这个女的，这种流水线视频绝对还有利益链
1,491.186,5,25,13369971,1759227969,0,574f2e57,1947304364012638208,家长：吾心吾行澄如明镜，所作所为皆为正义！
1,58.671,5,25,16646914,1759224228,0,8f953982,1947272978354217472,单机游戏玩家狂喜
1,228.29,5,25,16646914,1759224014,0,41778725,1947271183200638976,gta：反游风暴
1,99.227,1,25,16777215,1759212033,0,88134534,1947170677400984576,你就问这些家长一个最简单的问题，他们那个年代没有手机 电脑 和游戏 为什么他们也是一事无成？
1,56.502,1,25,16777215,1759208445,0,126dae74,1947140586574861568,这些都是演的博流量的。。看铁柱视频总结了一堆文案一样的
1,59.63,1,25,16777215,1759207193,0,67e79db9,1947130082955487488,我玩单机游戏
1,41.66,1,25,16777215,1759206799,0,ec35af0f,1947126778061936640,自己身为家长不合格，没教育明白
1,376.608,1,25,16777215,1759198058,0,bc2d127d,1947053452031084544,你猜为什么躲进游戏
1,55.281,1,25,16777215,1759192291,0,a82eff8b,1947005075080235520,这些自媒体才是毒瘤，一大半在瞎说
1,606.561,1,25,16777215,1759170487,0,d5dbcb45,1946822169795819520,没钱的人有对钱的焦虑，挣不到钱就会疯魔，所以孩子成了他们的希望，希望变成了普通，他们就疯了
1,62.511,1,25,16777215,1759170117,0,f6f8bb8b,1946819066573073920,单机游戏的阴谋~！
1,32.831,1,25,16777215,1759166177,0,e025a40b,1946786013813437184,恍然大悟
1,9.676,1,25,16777215,1759155816,0,f753b509,1946699097180739584,？？？他儿子打游戏花的都没他多，魔怔的是谁啊
1,82.652,1,25,16777215,1759154310,0,76da48ba,1946686467242327552,和张雪峰一个道理
1,279.145,1,25,16777215,1759152473,0,d48b83d0,1946671051363288576,没条件还要期望
1,534.376,1,25,16777215,1759151016,0,f457a007,1946658829144175360,离婚还能分房子，孩子还被判跟妈
1,41.192,1,25,16777215,1759150408,0,ca6ffe10,1946653735816588544,转学6次，能学好才怪
1,32.513,1,25,16777215,1759150242,0,8614e3c,1946652337317972224,变态
1,380.406,1,25,16777215,1759147269,0,388319fd,1946627404328072704,你把上改造学校的钱给孩子，他还哪有压力
1,51.659,1,25,16646914,1759146637,0,8b143063,1946622095924861440,“可怜”之人必有可恨之处啊
1,0.391,1,25,16777215,1759145978,0,8f3217aa,1946616568663010560,吃饱了撑得
1,457.9,1,25,16777215,1759144821,0,5c5c9456,1946606866944165888,细节1v5
1,57.452,1,25,16777215,1759143414,0,4a6e5f3b,1946595066303504128,我只觉得他很可怜
1,35.54,1,25,16777215,1759143221,0,e4517693,1946593443652812800,该，这么做哪个人不会被搞疯
1,438.04,1,25,16777215,1759142222,0,e80d68a6,1946585064892742912,社会矛盾始终离不开穷
1,340.133,1,25,16777215,1759139921,0,13837637,1946565760391062272,他不过是沉浸在另一个脱离现实的世界罢了，在这里做“英雄”就是他的逃避
1,13.472,1,25,16777215,1759138052,0,73c57d89,1946550082359543808,他就是想骑车把
1,285.987,1,25,16777215,1759136853,0,fdfe3cc9,1946540028855326720,为啥呢，。，。这个条件与其去私立不如去管得严一点的公立，。，。
1,590.198,1,25,16777215,1759133807,0,b3862698,1946514475688162048,居然还有反反游，好搞
1,10.62,1,25,16777215,1759133446,0,e6139028,1946511446259752448,他儿子就是被自己老爸搞成这样的，并非是游戏
1,39.169,1,25,16777215,1759125765,0,102f825b,1946447012992229376,抛妻弃子这块
1,29.73,1,25,16777215,1759122989,0,5b007145,1946423725436526336,开头就玩封建迷信，到底谁该被封杀？？？
1,34.36,1,25,16777215,1759122054,0,54304e0c,1946415883665279488,又怎么个活爹 孩子是真命苦
1,329.788,1,25,16777215,1759112991,0,574d89c6,1946339860479042560,这种原生家庭真是悲哀
1,542.5,1,25,16777215,1759078238,0,bc05a745,1946048328685182464,这视频那些人能刷到吗？我看多半不能
1,61.044,1,25,16777215,1759077107,0,b9b6ed5,1946038836152860672,你喊呗，加油
1,48.172,5,25,16777215,1759076741,0,b81f4f82,1946035767860744960,真的是畸形呀，文化水平造就认知低下，连原因都没搞清晰，可悲又可怜
1,12.298,1,25,16777215,1759075182,0,94a90560,1946022692185064704,有着五十万直接给儿子
1,6.7,1,25,16777215,1759074505,0,b0367076,1946017016150769664,请先禁烟谢谢
1,59.669,1,25,16777215,1759074115,0,ff50535d,1946013741556853248,叫吧，越叫你孩子越差劲
1,39.659,1,25,16777215,1759072876,0,1d706fca,1946003343239480320,原来是为了甩锅呀。
1,7.459,1,25,16777215,1759071792,0,c281153d,1945994253914723328,看来游戏的危害不如以前了，以前都是精神海螺因
1,575.004,1,25,16776960,1759069988,0,657bdb33,1945979117837574912,放心吧，不是刷不到，刷到看到标题就刷走
1,38.427,5,25,16776960,1759069102,0,38a9a344,1945971688014116608,丁蟹型人格
1,564.572,1,25,16777215,1759068930,0,8c153da1,1945970244208794624,就算刷到也听不懂
1,49.508,5,25,16646914,1759068492,0,3add0c7c,1945966575241135104,这种精神病也配碰瓷林则徐？？？？
1,209.619,1,25,16777215,1759068009,0,f5e35ca8,1945962520129569792,马云你听我说~今天我来说说你~
1,59.024,1,25,16777215,1759067012,0,2480c4a9,1945954154220950528,表演型人格
1,29.65,1,25,16777215,1759066037,0,c791c181,1945945977819508736,招笑
1,356.214,1,25,16777215,1759066021,0,5ad288a9,1945945839936081408,不是，为什么没有一个人发现，为什么未成年人沉迷游戏，游戏运营商的限制机制呢！？难道怪家长拥有手机！？
1,79.203,1,25,16777215,1759065722,0,680ff79c,1945943331565821696,还好我玩单机
1,1.037,1,25,16777215,1759064754,0,4fe362f1,1945935214614908672,有些是跟风有些是搞这个有流量有钱拿
1,13.215,1,25,16777215,1759061355,0,8091a4cb,1945906706198865152,别人不需要你拯救
1,474.152,1,25,16777215,1759060300,0,6ebff1ab,1945897851259606016,有多少看视频的是家长呢。其实家长也很无奈。
1,78.16,5,25,16740868,1759059498,0,7af0dc27,1945891124040446464,没有网络信息鉴别能力的家长还是断网比较好
1,56.529,5,25,15138834,1759059492,0,9bdcfc6,1945891072694116352,嘴里都是主意，心里都是生意
1,59.053,1,25,16777215,1759058136,0,bf633184,1945879702640297472,每一个诗人
1,59.819,1,25,16777215,1759055778,0,5583cc01,1945859915248068352,好的 不玩游戏了可以去赌博吸毒
1,4.72,1,25,16777215,1759054223,0,44a95071,1945846877673214208,请问这位51岁的老登，你当年没网络游戏你成绩好吗？
1,206.614,1,25,16777215,1759053774,0,3b9eafe0,1945843109275867136,因为他们穷，所以他们的孩子只有游戏（这里主要是指免费游戏为主）这一种娱乐方式，而条件较好的家庭可以给孩子提供更多的娱乐方式，比如出门旅游，游乐场，博物馆，动物园等，所以说穷是根本原因也没错
1,52.952,1,25,16777215,1759053670,0,7474b4d8,1945842233648008192,马云你听我说啊
1,453.13,1,25,16777215,1759052152,0,35fd5c35,1945829502567888128,按自己脾气和习惯教小孩，顶多让小孩跟自己在同一水平上，都没把孩子当人，谈什么阶层跃迁？
1,35.978,1,25,16777215,1759052150,0,65224e32,1945829485606138880,疯了吧
1,33.675,1,25,16777215,1759050694,0,3b7c4b1c,1945817272061533696,自己教育不好怪游戏啊哈哈
1,247.145,1,25,16777215,1759049883,0,52577a12,1945810468212317440,这犯法了吧~
1,12.367,1,25,16777215,1759049847,0,106ff94d,1945810163303084032,他甚至有时间跟钱去到处飞宣传，居然没时间问儿子为什么
1,50.315,1,25,16777215,1759049746,0,52577a12,1945809314745392640,反犹？那没事了~
1,56.255,1,25,16777215,1759049458,0,e0d16ffe,1945806899061169408,不找自己的原因
1,36.958,1,25,16777215,1759049438,0,e0d16ffe,1945806736909243904,精神病
1,314.653,1,25,16777215,1759048301,0,b3224350,1945797196436032512,我吃这么多苦供你上学，不是叫你来进网吧的，是要你好好读书，干出一番事业，老了我好享福的（doge）
1,12.114,1,25,16777215,1759044692,0,ec014dce,1945766923980022016,笑了，有那时间巡游，花费几十万都不愿去陪伴自己的网瘾孩子吗？
1,4.335,1,25,16777215,1759038610,0,dd05eb0f,1945715903719069696,不让他抽烟就老实了
1,519.575,1,25,16777215,1759038435,0,8234ab8,1945714434002164224,精神鸦片
1,355.961,1,25,16777215,1759038270,0,8234ab8,1945713051693712384,不如迷你反mc群
1,4.5,1,25,16777215,1759035989,0,b2035462,1945693918301713664,先禁烟再说
1,11.548,1,25,16777215,1759034622,0,e16480b0,1945682446738173440,你儿子不成器只是你儿子而已 不代表其他人
1,1.738,1,25,16777215,1759034585,0,e16480b0,1945682142349229312,这些家长刷短视频吗 比游戏危害大多了
1,360.025,5,25,16777215,1759032084,0,80c94257,1945661159923622400,细节干烧标点
1,56.093,1,25,16777215,1759031646,0,3857a8e0,1945657486829125632,"贯彻“不要责怪自己,要指责他人”的精神"
1,12.135,1,25,16777215,1759031107,0,14c8e0b9,1945652961544495360,我觉得短视频 营销号更害人
1,285.017,1,25,16777215,1759030869,0,41fb8044,1945650963637761536,这个发型绝了
1,7.205,1,25,16777215,1758858874,0,3d9b82a6,1944208172319992064,五六十万还不如带孩子去玩去旅游，你看他还玩游戏吗？
1,8.653,5,25,41194,1758776541,0,74c59c6b,1943517507076174592,我还以为禁烟呢hhh
1,41.176,1,25,16777215,1758774203,0,d0dfc386,1943497896053796864,这个父亲才是那个鸦片
1,32.862,1,25,16777215,1758773258,0,9f248590,1943489965858453248,从这里看  就是他本人有问题了
1,10.142,1,25,14811775,1758772678,0,8dd88cb8,1943485102269394432,乐子
1,17.159,1,25,16777215,1758754046,0,44b654ea,1943328806882268672,本来就是精神鸦片
1,5.411,1,25,16777215,1758741702,0,6fd63618,1943225262552855808,这种家长也教不好孩子 可想而知家庭氛围
1,41.58,1,25,16777215,1758737530,0,abac97f7,1943190260817655040,他自己就是罪魁祸首
1,38.02,1,25,16707842,1758715502,0,f06578f2,1943005478212817664,这是自我极端之后疯了的外化
1,59.144,5,25,16777215,1758698909,0,e0b17e65,1942866286216926464,你不配
1,37.694,1,25,16777215,1758691806,0,97fe3635,1942806699425420800,真正的电子鸦片是短视频
1,19.882,1,25,16777215,1758660947,0,b1c5c1a7,1942547835941615360,那不得不沉迷了
1,31.252,1,25,16777215,1758628854,0,8c492539,1942278623080410880,他有这股牛劲为什么不去赚钱？
1,41.302,1,25,16777215,1758624185,0,d72af928,1942239450948446976,大傻子
1,1.882,5,25,16776960,1758621809,0,db235dbd,1942219521956233216,林则徐：别来沾边
1,24.89,1,25,16777215,1758591546,0,41911c0a,1941965655935479552,禁止打麻将就老实了
1,41.794,1,25,16777215,1758589185,0,f5904d4a,1941945857017111808,林则徐：请不要侮辱我
1,309.311,1,25,16777215,1758565177,0,2103f419,1941744462871371776,才一万多一年（跟其他私立比）我这里外国语高中刚开学就要交一万多
1,41.093,1,25,16777215,1758564876,0,2103f419,1941741933454256128,极度自恋且自负的人
1,10.288,1,25,16777215,1758564810,0,2103f419,1941741379193525248,有这钱有这时间不陪儿子不给儿子，能是什么好人
1,396.208,1,25,16777215,1758562822,0,d32772f0,1941724702733774336,可惜看到视频的大部分是孩子，我只能庆幸我生活在一个相对美好的家庭，至少我们知道要相互理解陪伴相互尊敬
1,19.944,1,25,16777215,1758543574,0,12b8294d,1941563237883970048,它但凡多花点时间陪孩子玩玩都不至于这样
1,15.96,1,25,16777215,1758511734,0,8e2e6ffe,1941296149495516928,自己管不好小孩不从自己找原因
1,60.762,1,25,16777215,1758505973,0,d500f25e,1941247816500638464,关闭网络游戏会发现单机游戏也很好玩
1,6.167,1,25,16777215,1758500566,0,61bbfae7,1941202464045129472,太对了
1,39.897,1,25,16777215,1758498173,0,37ce1c97,1941182389133524992,唐逼
1,32.444,1,25,16777215,1758465477,0,736bc6d1,1940908117974553344,他应该去看心理医生而不是霍霍自己的孩子
1,180.081,1,25,16777215,1758456163,0,3129941,1940829981177827072,没讲价格200起步
1,39.72,1,25,16777215,1758454259,0,cf42c6ef,1940814015039579904,好家伙，害了自己家孩子，又想害全国的孩子
1,63.6,1,25,16777215,1758441756,0,cfc93441,1940709132643008256,玩斗地主的家长：…
